YEAR,MONTH,ENTRY_NUMBER,VERSION,ITEM_NUM,ENTRYSTATUS,REG_DATE,REGIME,CPC,QUANTITY,FOB_VALUE,CURRENCY,ENTRY_CUSTOM_VALUE,HS_CHAPTER,HSCODE,GOOD_DESCRIPTION,ORIGIN_COUNTRY_CODE,ORIGIN_COUNTRY_NAME,COUNTRY_OF_DESTINATION,COD_NAME,STATION,PLACE_OF_DISCHARGE,TOTAL_TAX_PAYABLE,TOTAL_TAX_PAID,IMPORT_DUTY,IMPORT_VAT,EXCISE,EXPORT_DUTY,IDF,RDL,RML,PRL,MSS,OTHER_TAX
2023,2023-01,23MBAIM400097499,1,5,Settled,38:27.0,IM4,IM400,1106.0,7623515.48,USD,8976835.16,72,72161000,Channel 100x48; 6mtr long; 1106; 1;,CN,China,KE,Kenya,MBA,MTS,71862,1907753,40501,24995,0,0,4051,2315,0,0,0,0
2023,2023-01,23MBAEX300115794,1,1,Settled,13:41.0,EX3,EX312,264.89,79665.83,USD,79665.83,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,25,25,0,0,0,0,0,0,0,0,25,0
2023,2023-01,23MBAIM700399452,1,1,Settled,27:14.0,IM7,IM700,1517624.0,103034450.7,USD,114562970.3,72,72071100,NON - ALLOY STEEL BILLETS IN GRADE 3SP SIZE 130X130X12000MM - 966 PCS; 1517624; 0;,ID,Indonesia,KE,Kenya,MBA,MCD,94240,94240,0,18330076,0,0,0,0,0,0,94240,0
2023,2023-01,23MBAEX300437614,1,1,Settled,20:55.0,EX3,EX312,371.0,106997.0,KES,106997.0,48,48194000,CARBON FOOT PRINT PAPER SACKS; 1000; 1; ,LK,Sri Lanka,NG,Nigeria,MBA,MEX,35,35,0,0,0,0,0,0,0,0,35,0
2023,2023-01,23MBAEX300452616,1,1,Settled,35:37.0,EX3,EX312,42.0,73602.0,KES,73602.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2023,2023-02,23EDLIM400033996,1,4,Settled,48:53.0,IM4,IM400,864.0,3586576.23,USD,3640374.87,48,48191000,NEW; ARGAKI GIFT BOXES; 144; 25; 1; ,CN,China,KE,Kenya,EDL,EIA,226361,127421,127578,78734,0,0,12758,7291,0,0,0,0
2023,2023-02,23ATNIM400030551,1,1,Removed,55:31.0,IM4,IM490,225.5,74730.37,USD,88313.59,48,48191000,"H; PRE-PRINTED CARTONS FOR MEDICINE (30,000 PIECES); 1; 1; 1; 225.5; ",IN,India,KE,Kenya,ATN,AT2,52,0,30910,14131,0,0,3091,1767,0,0,52,0
2023,2023-01,23MBAEX300453399,1,1,Settled,52:22.0,EX3,EX312,194.91,42760.03,USD,42760.03,48,48194000,PAPER SACKS; PAPER SACKS; 40; 12; ,KZ,Kazakstan,KZ,Kazakstan,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2023,2023-01,23NMAIM400036478,1,1,Removed,39:36.0,IM4,IM404,28763.0,3263201.34,USD,3263201.34,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,522113,0,326321,522113,0,0,0,0,0,0,0,0
2023,2023-02,23EMKIM400203407,1,1,Removed,14:25.0,IM4,IM490,950.0,284896.24,USD,289233.93,48,48191000,H; PRE-PRINTED CARTONS FOR MEDICINE:PCT -MAGSIM 180ML; 1200; 17; 1; 1188; ,IN,India,KE,Kenya,EMK,ICD,355,0,53120,24284,0,0,2277,2277,0,0,355,0
2023,2023-02,23EMKIM400174160,1,2,Settled,09:11.0,IM4,IM400,4212.0,4482569.17,USD,5057663.66,48,48041100,KRAFT LINER 125K/122; 1;,PL,Poland,KE,Kenya,EMK,ICD,134650,890155,44003,77445,0,0,6601,6601,0,0,0,0
2023,2023-02,23MBAEX300807301,1,1,Settled,41:47.0,EX3,EX312,233.0,72743.82,USD,72743.82,48,48194000,PAPER SACKS; 0; 460; ,LK,Sri Lanka,RU,Russian Federation,MBA,MEX,22,22,0,0,0,0,0,0,0,0,22,0
2023,2023-02,23NMAIM400071803,1,1,Removed,14:28.0,IM4,IM404,28635.0,2862142.28,USD,2862142.28,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,457943,0,286215,457943,0,0,0,0,0,0,0,0
2023,2023-02,23MBAEX301085429,1,1,Settled,05:35.0,EX3,EX312,263.0,64150.4,USD,64150.4,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,28,28,0,0,0,0,0,0,0,0,28,0
2023,2023-02,23MBAIM400948896,1,1,Settled,15:26.0,IM4,IM400,22586.0,4034037.97,EUR,4462185.96,48,48043900,120(g/m); AXELLO TOUGH WHITE K (WHITE KRAFT PAPER); 120(g/m); 1;,SE,Sweden,KE,Kenya,MBA,CCF,1370400,0,446219,785345,0,0,66933,66933,0,0,4970,0
2023,2023-02,23MBAEX300853278,1,1,Settled,55:04.0,EX3,EX312,40.0,73075.0,KES,73075.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2023,2023-03,23EMKIM400338159,1,1,Pending Removal,33:39.0,IM4,IM490,2838.59,752238.11,USD,786603.99,48,48191000,"H; PRINTED CARTONS MADE OF PAPER BOARD(385,000PCS); 1; 1; 1; 2838.59;",IN,India,KE,Kenya,EMK,ICD,709,0,275312,125857,0,0,27532,15733,0,0,709,0
2023,2023-04,23NMAIM400166738,1,1,Removed,38:57.0,IM4,IM404,27943.0,4578046.47,USD,4578046.47,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,732488,0,457805,732488,0,0,0,0,0,0,0,0
2023,2023-03,23EMKIM400342456,1,5,Settled,43:17.0,IM4,IM400,6000.0,3679174.08,USD,4176381.11,48,48041100,TOP KRAFTLINER 125KT/140; 1;,EG,Egypt,KE,Kenya,EMK,ICD,110554,62648,58186,93098,0,0,8728,8728,0,0,0,0
2023,2023-03,23NBOIMC02594135,1,3,Settled,45:49.0,IMC,IM960,0.1,3194.93,USD,3242.87,48,48191000,CARDB; CARDBOARD BOX; 1; 1; ,US,United States,KE,Kenya,NBO,KAH,4,703,1,1,0,0,1,1,0,0,0,0
2023,2023-04,23NMAIM400184401,1,1,Removed,58:54.0,IM4,IM404,28839.0,3542086.24,USD,3542086.24,48,48041100,KRAFT LINER PAPER AND PAPER BOARD; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,566734,0,354209,566734,0,0,0,0,0,0,0,0
2023,2023-04,23MBAEX302338065,1,1,Settled,38:16.0,EX3,EX312,235.0,64744.95,USD,64744.95,48,48194000,PAPER SACKS; 0; 20; ,LK,Sri Lanka,KZ,Kazakstan,MBA,MEX,27,27,0,0,0,0,0,0,0,0,27,0
2023,2023-05,23NBOIM404908450,1,2,Settled,06:13.0,IM4,IM400,9.0,253662.02,USD,294463.69,48,48191000,N; HAZMAT PACKING; 1; 1; 1; ,AE,United Arab Emirates,KE,Kenya,NBO,SIG,15171,5890,8550,5277,0,0,855,489,0,0,0,0
2023,2023-04,23MBAEX302346138,1,1,Settled,08:13.0,EX3,EX312,245.5,82662.92,USD,82662.92,48,48194000,PAPER SACKS; 25; 20; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,26,26,0,0,0,0,0,0,0,0,26,0
2023,2023-04,23MBAEX302365633,1,1,Settled,01:54.0,EX3,EX312,267.0,82257.05,USD,82257.05,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,28,28,0,0,0,0,0,0,0,0,28,0
2023,2023-05,23EMKIM400557006,1,1,Settled,54:54.0,IM4,IM400,570.0,7572380.88,USD,8867549.51,48,48041100,KRAFTLINER BOARD - (135GSM) (690MM); 1;,FR,France,KE,Kenya,EMK,ICD,40850,0,5029,8850,0,0,1760,1006,0,0,24205,0
2023,2023-05,23MBAEX302550606,1,1,Settled,33:28.0,EX3,EX312,209.0,65518.61,USD,65518.61,48,48194000,PAPER SACKS; 0; 16; ,LK,Sri Lanka,PK,Pakistan,MBA,MEX,22,22,0,0,0,0,0,0,0,0,22,0
2023,2023-05,23NMAIM400226732,1,1,Removed,22:19.0,IM4,IM404,29424.0,3668883.7,USD,3668883.7,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,587022,0,366889,587022,0,0,0,0,0,0,0,0
2023,2023-05,23NMAIM400238755,1,1,Removed,08:38.0,IM4,IM404,29330.0,3193929.15,USD,3193929.15,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,511029,0,319393,511029,0,0,0,0,0,0,0,0
2023,2023-05,23NMAIM400261169,1,1,Removed,37:09.0,IM4,IM404,29251.0,3199621.29,USD,3199621.29,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,511940,0,319963,511940,0,0,0,0,0,0,0,0
2023,2023-05,23NMAIM400260022,1,1,Removed,23:58.0,IM4,IM404,29018.0,3174133.9,USD,3174133.9,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,507862,0,317414,507862,0,0,0,0,0,0,0,0
2023,2023-05,23MBAIM702925044,1,1,Settled,40:51.0,IM7,IM700,13635.0,4056188.39,USD,4197905.82,48,48194000,MULTIWALL PAPER SACKS; 27000; 27000; 0; ,LK,Sri Lanka,KE,Kenya,MBA,CNT,2918,2918,1469268,906748,0,0,0,0,0,0,2918,0
2023,2023-06,23NMAIM400280126,1,1,Removed,25:08.0,IM4,IM404,29110.0,3679083.24,USD,3679083.24,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,588654,0,367909,588654,0,0,0,0,0,0,0,0
2023,2023-06,23MBAEX303106374,1,1,Settled,36:38.0,EX3,EX312,242.0,79078.0,KES,79078.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,26,26,0,0,0,0,0,0,0,0,26,0
2023,2023-06,23MBAEX303115591,1,1,Settled,43:03.0,EX3,EX312,2083.0,404682.25,USD,404682.25,48,48191000,"NA; 178,000; 110; 376; ",CN,China,ER,Eritrea,MBA,MEX,217,217,0,0,0,0,0,0,0,0,217,0
2023,2023-06,23MBAIM403524399,1,1,Settled,39:31.0,IM4,IM400,2030000.0,175882868.1,USD,187833942.1,72,72071100,"CONTINUOUS CAST CARBON STEEL BILLETS,GRADE:3SP,SIZE:100MM X 100MM X 6M; 2030000; 1;",ZA,South Africa,KE,Kenya,MBA,RGL,35830522,0,0,30053431,0,0,2817510,2817510,0,0,142071,0
2023,2023-06,23MBAIM403491325,1,2,Settled,38:50.0,IM4,IM400,588.51,2360205.89,EUR,2419060.14,48,48115990,PVC COATED PAPER IN SHEETS POLO 530 N RED 180GSM SIZE: 670 X 345 MM; 1;,TR,Turkey,KE,Kenya,MBA,FFK,171831,425757,56131,98790,0,0,8420,8420,0,0,70,0
2023,2023-06,23EMKIM400693937,1,3,Settled,20:22.0,IM4,IM400,1202.0,2159258.08,USD,2598067.97,48,48041100,KRAFT LINER 140K/107; 1;,PL,Poland,KE,Kenya,EMK,ICD,41555,38972,13580,23901,0,0,2037,2037,0,0,0,0
2023,2023-06,23NBOIMC06707162,1,6,Settled,11:55.0,IMC,IM960,225.0,32239.19,INR,32720.18,48,48191000,H; 100% Paper cardboard box; 1; 225; ,IN,India,KE,Kenya,NBO,DHL,1176,657,662,409,0,0,67,38,0,0,0,0
2023,2023-06,23EMKIM400696202,1,4,Settled,08:39.0,IM4,IM400,1010.0,2593374.63,USD,2700052.29,48,48115990,"PRINTED PAPER BOARD-SUN TOP-MANGO & APPLE BLEND (Qty: 163,200PCS); 0;",CN,China,KE,Kenya,EMK,ICD,131549,1548,39743,69947,0,0,13910,7949,0,0,0,0
2023,2023-01,23EMKIM400017737,1,3,Removed,34:36.0,IM4,IM490,5250.6,4984731.27,USD,5587393.59,48,48194000,KQ INFLIGHT-AIRSICKNESS BAGS; 1000; 100; 4599.4; 0;,GB,United Kingdom,KE,Kenya,EMK,ICD,164492,195561,267775,122412,0,0,26778,15302,0,0,0,0
2023,2023-01,23MBAIM400006879,1,1,Removed,32:35.0,IM4,IM492,300.0,45768696.6,USD,49937560.67,72,72139110,PRIME NON-ALLOY STEEL WIRE ROD COILS SIZE 6.5MM GRADE SAE 1008; 402909; 1; 370676.28; ,AE,United Arab Emirates,KE,Kenya,MBA,MCD,9762701,70765,12484391,7990010,0,0,749064,998752,0,0,24875,0
2023,2023-03,23NMAIM400141690,1,1,Removed,15:49.0,IM4,IM404,28262.0,2951740.6,USD,2951740.6,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,472279,0,295175,472279,0,0,0,0,0,0,0,0
2023,2023-01,23MBAEX300141704,1,1,Settled,06:53.0,EX3,EX312,258.0,47711.48,USD,47711.48,48,48194000,04 PLY PAPER PRINTED SACKS; 20; 20; ,LK,Sri Lanka,CN,China,MBA,MEX,25,25,0,0,0,0,0,0,0,0,25,0
2023,2023-02,23NMAIM400056068,1,1,Removed,44:40.0,IM4,IM404,28954.0,2870262.28,USD,2870262.28,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,459242,0,287027,459242,0,0,0,0,0,0,0,0
2023,2023-02,23MBAIM700616890,1,1,Settled,46:27.0,IM7,IM751,15552.5,5385898.27,USD,5596526.85,48,48191000,N; PRINTED BOXES 5ML ABC INNER BOX(SIZE 385X115X100MM)350GSM BOARD(+/-5GSM); 1910; 710; 0; ,IN,India,KE,Kenya,MBA,MCD,4583,4583,1377695,850235,0,0,0,0,0,0,4583,0
2023,2023-01,23MBAEX300559943,1,1,Settled,36:48.0,EX3,EX312,193.0,56749.2,USD,56749.2,48,48194000,PAPER SACKS; 0; 400; ,LK,Sri Lanka,RU,Russian Federation,MBA,MEX,32,32,0,0,0,0,0,0,0,0,32,0
2023,2023-02,23MBAEX301035406,1,1,Settled,18:22.0,EX3,EX312,40.0,73075.0,KES,73075.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2023,2023-03,23MBAEX301566957,1,1,Settled,57:56.0,EX3,EX312,218.0,65510.0,KES,65510.0,48,48194000,CARBON FOOT PRINT PAPER SACKS- VALVE TYPE - 2Plies 80GSM/1Inner ply 97GSM; 50; 8; ,LK,Sri Lanka,RU,Russian Federation,MBA,MEX,22,22,0,0,0,0,0,0,0,0,22,0
2023,2023-04,23MBAEX302114022,1,1,Settled,29:50.0,EX3,EX312,218.0,65482.0,KES,65482.0,48,48194000,CARBON FOOT PRINT PAPER SACKS- VALVE TYPE - 2Plies 80GSM/1Inner ply 97GSM; 50; 8; ,LK,Sri Lanka,TR,Turkey,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2023,2023-04,23NMAIM400167080,1,1,Removed,10:03.0,IM4,IM404,29202.0,3558582.34,USD,3558582.34,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,569374,0,355859,569374,0,0,0,0,0,0,0,0
2023,2023-03,23EMKIM400268280,1,1,Settled,01:21.0,IM4,IM400,146769.0,25080721.63,EUR,27504846.67,48,48043900,AXELLO SWAN WHITE KRAFT BLEACHED PAPER; 1;,FI,Finland,KE,Kenya,EMK,ICD,8449270,0,2750485,4840854,0,0,412573,412573,0,0,32785,0
2023,2023-04,23MBAEX301920856,1,1,Settled,57:30.0,EX3,EX312,241.0,78679.0,KES,78679.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,24,24,0,0,0,0,0,0,0,0,24,0
2023,2023-04,23NBOIM404436420,1,4,Settled,11:41.0,IM4,IM400,11.0,273954.12,ZAR,278063.43,48,48194000,"BPNK BOX INNER A COMPONENT,BPNW BOX WHITE; 300; 22; 1; ",ZA,South Africa,KE,Kenya,NBO,KAH,7659,9739,4316,2664,0,0,432,247,0,0,0,0
2023,2023-04,23MBAEX301931609,1,1,Settled,39:10.0,EX3,EX312,286.0,85376.0,USD,85376.0,48,48194000,PAPER SACKS; 0; 22; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,30,30,0,0,0,0,0,0,0,0,30,0
2023,2023-04,23MBAEX302357892,1,1,Settled,41:31.0,EX3,EX312,241.0,78679.0,KES,78679.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,25,25,0,0,0,0,0,0,0,0,25,0
2023,2023-05,23MBAEX302490834,1,1,Settled,23:56.0,EX3,EX312,242.0,78462.0,KES,78462.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,26,26,0,0,0,0,0,0,0,0,26,0
2023,2023-05,23MBAEX302469239,1,1,Settled,23:33.0,EX3,EX312,267.0,82695.18,USD,82695.18,48,48194000,PAPER SACKS; 0; 20; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,28,28,0,0,0,0,0,0,0,0,28,0
2023,2023-04,23EMKIM400466776,1,1,Settled,13:49.0,IM4,IM400,47804.0,6446410.89,EUR,8263055.21,48,48043900,"BLEACHED KRAFT PAPER 1268MM,BILLERUDGRUVON PM4; 1;",SE,Sweden,KE,Kenya,EMK,ICD,2540108,0,826306,1454298,0,0,123946,123946,0,0,11612,0
2023,2023-05,23MBAIM702994420,1,1,Settled,03:53.0,IM7,IM751,15103.41,6889906.33,GBP,7122067.48,48,48191000,N/A; PRINTED EMPTY TEA CARTONS; 483092; 2200; 1;,LK,Sri Lanka,KE,Kenya,MBA,CNT,4190,4190,2492724,1538367,0,0,0,0,0,0,4190,0
2023,2023-05,23MBAIM702932163,1,1,Settled,41:19.0,IM7,IM751,6055.0,5078196.52,USD,5346495.91,48,48191000,N/A; CORRUGATEDHOODS&TRAYSLIDLKNIGHTSBRIDGETRAYSLIDKNIHTBRIGETRAYS(HERBAL); 46000; 920; 1; ,LK,Sri Lanka,KE,Kenya,MBA,CNT,2840,2840,1068392,659351,0,0,0,0,0,0,2840,0
2023,2023-06,23MBAEX103203357,1,1,Settled,17:32.0,EX1,EX112,6000.0,1525796.78,USD,1525796.78,48,48194000,GROCERY BAGS; 100; 200; ,KE,Kenya,TZ,Tanzania,MBA,MEX,209,209,0,0,0,0,0,0,0,0,209,0
2023,2023-06,23EMKIM400620686,1,2,Settled,55:17.0,IM4,IM400,7324.0,17443426.23,USD,17903543.18,48,48115990,ORCHID VALLEY DELIGHT MANGO 1000ML SQ; 1;,CN,China,KE,Kenya,EMK,ICD,904895,3151868,273382,481152,0,0,95684,54677,0,0,0,0
2023,2023-06,23NMAIM400314649,1,1,Removed,54:22.0,IM4,IM404,29243.0,3254064.71,USD,3254064.71,48,48041100,KRAFTLINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,520651,0,325407,520651,0,0,0,0,0,0,0,0
2023,2023-06,23MBAIM403507173,1,1,Settled,55:04.0,IM4,IM400,2846469.0,648086219.7,USD,694990066.9,72,72071100,"PRIME NON ALLOY STEEL BILLETS,SIZE:100.0MMX100.0MMX12.M,QUALITY:3SP/PS(AH 33208); 2846469; 1;",ZA,South Africa,KE,Kenya,MBA,MSA,50627706,0,0,42466101,0,0,3981197,3981197,0,0,199211,0
2023,2023-01,23MBAEX300270341,1,1,Settled,11:08.0,EX3,EX312,38.0,70882.0,KES,70882.0,48,48194000,CARBON FOOT PRINT PAPER SACKS VALVE TYPE 2PLIES 80GSM/1INNER PLY 97GSM; 50; 10;,LK,Sri Lanka,EG,Egypt,MBA,MEX,22,22,0,0,0,0,0,0,0,0,22,0
2023,2023-01,23MBAIM400237318,1,1,Settled,15:27.0,IM4,IM400,50000.0,8027607.18,EUR,8928479.94,48,48043900,ADVANTAGE SMOOTH WHITE STRONG SUB 120 GSM; 1;,CZ,Czech Republic,KE,Kenya,MBA,CNT,2743329,0,892848,1571413,0,0,133928,133928,0,0,11212,0
2023,2023-01,23NMAIM400015990,1,1,Removed,34:07.0,IM4,IM404,28997.0,4404866.83,USD,4404866.83,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,704779,0,440487,704779,0,0,0,0,0,0,0,0
2023,2023-02,23EMKIM400162105,1,2,Settled,48:48.0,IM4,IM400,6000.0,3203313.97,USD,3836582.06,48,48041100,TOP KRAFTLINER 140KT/107; 1;,PL,Poland,KE,Kenya,EMK,ICD,144794,383661,47318,83280,0,0,7098,7098,0,0,0,0
2023,2023-02,23MBAIM401037173,1,4,Settled,10:08.0,IM4,IM400,160.0,4182291.85,USD,4710328.03,48,48191000,N; CARTON; 50; 6; 1; ,CN,China,KE,Kenya,MBA,FOC,56169,3987,31657,19537,0,0,3166,1809,0,0,0,0
2023,2023-02,23NBOIM401174100,1,4,Settled,30:38.0,IM4,IM400,0.1,946940.0,USD,961144.09,48,48191000,H; MISCELLANEUS ITEMS; 1; 4; 0; ,US,United States,KE,Kenya,NBO,DHL,42675,33644,24051,14843,0,0,2406,1375,0,0,0,0
2023,2023-02,23MBAEX300610286,1,1,Settled,37:31.0,EX3,EX312,258.0,47913.25,USD,47913.25,48,48194000,04 PLY PAPER PRINTED SACKS; 20; 150; ,LK,Sri Lanka,CN,China,MBA,MEX,25,25,0,0,0,0,0,0,0,0,25,0
2023,2023-01,23MBAIM400485312,1,1,Removed,10:20.0,IM4,IM400,70606.0,12077655.7,EUR,13315594.92,48,48043100,80(g/m); AXELLO NATURAL BROWN (UNBLEACHED KRAFT PAPER); 80(g/m); 1;,FI,Finland,KE,Kenya,MBA,CCF,4089919,0,1331560,2343545,0,0,199734,199734,0,0,15346,0
2023,2023-02,23NBOIMC02231691,1,1,Settled,03:49.0,IMC,IM960,1.0,9574.78,EUR,9718.43,48,48191000,ANDELA BRANDED MAILER BOX; ANDELA BRANDED MAILER BOX; 1; 1; ,GB,United Kingdom,KE,Kenya,NBO,MAT,1491,0,699,432,0,0,70,40,0,0,0,250
2023,2023-02,23MBAEX301085700,1,1,Settled,48:12.0,EX3,EX312,208.0,64150.4,USD,64150.4,48,48194000,PAPER SACKS; 0; 510; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,20,20,0,0,0,0,0,0,0,0,20,0
2023,2023-02,23EMKIM400218359,1,5,Removed,19:26.0,IM4,IM491,14432.0,4045267.57,USD,4756083.53,48,48041100,KRAFT LINER 125K/117; 1; 9721.38;,PL,Poland,KE,Kenya,EMK,ICD,273202,0,143790,230064,0,0,21569,21569,0,0,0,0
2023,2023-04,23MBAIM401812927,1,1,Settled,29:11.0,IM4,IM492,164673.0,13302905.22,USD,14419092.46,72,72139110,"WIRE RODS,GRADE:SAE1005,SIZE:5.5MM; 1; 100450.53;",AE,United Arab Emirates,KE,Kenya,MBA,PO2,2750534,0,4361609,2307055,0,0,216287,216287,0,0,10905,0
2023,2023-04,23MBAEX302203878,1,1,Settled,07:26.0,EX3,EX312,108.0,68839.88,USD,68839.88,48,48194000,PAPER SACKS; 0; 400; ,LK,Sri Lanka,PK,Pakistan,MBA,MEX,18,18,0,0,0,0,0,0,0,0,18,0
2023,2023-03,23BUSIMP00089157,1,1,Settled,46:45.0,IMP,IM910,2.5,4375.0,KES,5262.15,48,48194000,NIGERIAN BAGS; 5; 1; ,UG,Uganda,KE,Kenya,BUS,BSA,458,0,1000,458,0,0,100,58,0,0,0,0
2023,2023-03,23NBOIM402167604,1,1,Settled,28:07.0,IM4,IM422,288180.0,57632703.0,KES,57632703.0,72,72139110,PRIME NON ALLOY WIRE RODS SIZE 5.50MM SAE1008; 288180; 1;; 288180; ,CN,China,KE,Kenya,NBO,NBF,6930263,0,9118766,5836011,0,0,547126,547126,0,0,0,0
2023,2023-03,23MBAEX301456070,1,1,Removed,36:40.0,EX3,EX312,217.0,65460.0,KES,65460.0,48,48194000,CARBON FOOT PRINT PAPER SACKS- VALVE TYPE - 2Plies 80GSM/1Inner ply 97GSM; 50; 8;,LK,Sri Lanka,RU,Russian Federation,MBA,MEX,22,22,0,0,0,0,0,0,0,0,22,0
2023,2023-03,23MBAIM401614910,1,1,Settled,58:05.0,IM4,IM400,1014420.0,129753397.4,USD,144966787.1,72,72139110,"PRIME NON - ALLOY HOT ROLLED STEEL WIRE ROD IN COIL,SIZE:5.5MM; 1; ",EG,Egypt,KE,Kenya,MBA,MCD,18523059,0,26371350,15346635,0,0,1438747,1438747,0,0,298930,0
2023,2023-04,23NMAIM400186012,1,1,Removed,48:23.0,IM4,IM404,29119.0,3576473.92,USD,3576473.92,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,572236,0,357648,572236,0,0,0,0,0,0,0,0
2023,2023-04,23NMAIM400186202,1,1,Removed,13:50.0,IM4,IM404,29313.0,3600304.35,USD,3600304.35,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,576049,0,360031,576049,0,0,0,0,0,0,0,0
2023,2023-04,23NBOIMC04580291,1,6,Settled,59:34.0,IMC,IM960,0.2,21646.59,USD,21971.29,48,48191000,1; BOX; OPEN LARGE SHIPPING BOX; 1; ,ID,Indonesia,KE,Kenya,NBO,KAH,386,443,217,134,0,0,22,13,0,0,0,0
2023,2023-04,23MBAEX301931732,1,1,Settled,43:05.0,EX3,EX312,286.0,85376.0,USD,85376.0,48,48194000,PAPER SACKS; 0; 22; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,30,30,0,0,0,0,0,0,0,0,30,0
2023,2023-05,23MBAIM702685197,1,1,Settled,16:48.0,IM7,IM700,71609.0,12629954.12,EUR,14130670.22,48,48043900,ADVANTAGE SMOOTH WHITE STRONG SUBS 80 GSM AS PER INVOICE; 1; ,CZ,Czech Republic,KE,Kenya,MBA,CNT,17166,17166,1413068,2486999,0,0,0,0,0,0,17166,0
2023,2023-05,23EMKIM400482010,1,1,Settled,00:48.0,IM4,IM400,327053.0,20462211.64,USD,26783437.93,48,48041100,KRAFTLINER; 1;,BR,Brazil,KE,Kenya,EMK,ICD,8273580,0,2678344,4713886,0,0,401752,401752,0,0,77846,0
2023,2023-05,23EMKIM400554757,1,1,Settled,16:07.0,IM4,IM400,72150.0,13525705.14,EUR,14923382.13,48,48043900,AXELLO TOUGH WHITE K SUBS 120 GSM; 1;,SE,Sweden,KE,Kenya,EMK,ICD,4583852,0,1492339,2626516,0,0,223851,223851,0,0,17295,0
2023,2023-05,23NMAIM400255483,1,1,Removed,34:04.0,IM4,IM404,28917.0,4886470.07,USD,4886470.07,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,781836,0,488648,781836,0,0,0,0,0,0,0,0
