YEAR,MONTH,ENTRY_NUMBER,VERSION,ITEM_NUM,ENTRYSTATUS,REG_DATE,REGIME,CPC,QUANTITY,FOB_VALUE,CURRENCY,ENTRY_CUSTOM_VALUE,HS_CHAPTER,HSCODE,GOOD_DESCRIPTION,ORIGIN_COUNTRY_CODE,ORIGIN_COUNTRY_NAME,COUNTRY_OF_DESTINATION,COD_NAME,STATION,PLACE_OF_DISCHARGE,TOTAL_TAX_PAYABLE,TOTAL_TAX_PAID,IMPORT_DUTY,IMPORT_VAT,EXCISE,EXPORT_DUTY,IDF,RDL,RML,PRL,MSS,OTHER_TAX
2022,2022-01,22MBAEX100031727,1,1,Settled,32:55.0,EX1,EX112,600000.0,4756130.54,USD,4756130.54,25,25232900,POWERMAX; CEMENT; BG; 12000; ,KE,Kenya,TZ,Tanzania,MBA,MEX,16987,16987,0,0,0,0,0,0,0,0,16987,0
2022,2022-01,22EMKIM400134622,1,1,Settled,49:02.0,IM4,IM400,20000.0,6223703.63,EUR,6561213.94,48,48115990,MG PE COATED PAPER 40+20GSM-1060MM; 1;,IT,Italy,KE,Kenya,EMK,ICD,1799534,0,586524,1032282,0,0,87979,87979,0,0,4770,0
2022,2022-01,22NBOIM400747690,1,1,Settled,29:25.0,IM4,IM400,505.5,222236.03,USD,225569.74,48,48191000,N/A; PRINTED EMPTY TEA CARTONS KERICHO GOLD 500G; 12000; 60; 1; ,LK,Sri Lanka,KE,Kenya,NBO,SIG,108526,56393,56393,45115,0,0,3384,3384,0,0,0,250
2022,2022-02,22EMKIM400263607,1,1,Removed,03:54.0,IM4,IM491,48236.0,3511264.89,USD,3983965.2,48,48041100,KRAFT LINER BROWN 150 GSM OD 1270MM S 865/915/1450/1600MM C 4 INCH(49 RLS); 1; 48236; ,US,United States,KE,Kenya,EMK,ICD,766555,0,995992,637435,0,0,59760,59760,0,0,9600,0
2022,2022-02,22EMKIM400316715,1,2,Removed,05:59.0,IM4,IM490,1183.0,5717598.36,USD,6426721.35,48,48191000,H; PRE-PRINTED CARTONS MADE OF PAPER; 104; 104; 0; 3729.5; ,IN,India,KE,Kenya,EMK,ICD,26593,0,120874,77360,0,0,16923,9670,0,0,0,0
2022,2022-02,22EMKIM400298786,1,3,Removed,53:34.0,IM4,IM490,2909.21,1590457.95,USD,1995371.01,48,48191000,H; ALUGEL 100ML SUSP CTN; 1600; 157; 1; 6204.64; ,IN,India,KE,Kenya,EMK,ICD,49796,69841,226340,144858,0,0,31688,18108,0,0,0,0
2022,2022-03,22EMKIM400441220,1,1,Removed,06:18.0,IM4,IM490,12852.35,3158202.72,USD,3747328.08,48,48191000,N; PRINTED PAPER BOARD CARTONS FOR LAKE BOUNTY FISH PRINTED BOXES; 150; 106000; 0; 32646.46; ,IN,India,KE,Kenya,EMK,ICD,808012,0,936833,599573,0,0,131157,74947,0,0,2335,0
2022,2022-04,22MBAEX301222783,1,1,Settled,24:06.0,EX3,EX312,248.0,66543.0,KES,66543.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,22,22,0,0,0,0,0,0,0,0,22,0
2022,2022-04,22KRCIM400006682,1,5,Settled,21:20.0,IM4,IM400,141.0,3863764.65,USD,4335462.69,48,48191000,N; BOX; 600; 4; 0; ,CN,China,KE,Kenya,KRC,KRC,12515,994938,6195,4956,0,0,868,496,0,0,0,0
2022,2022-04,22EMKIM700584381,1,1,Settled,19:25.0,IM7,IM700,59754.0,7762236.68,EUR,8627694.24,48,48043900,AXELLO KRAFT WHITE BLEACHED KRAFT PAPER SUBS 85 GSM; 1;,FI,Finland,KE,Kenya,EMK,ICD,12082,12082,862770,1518475,0,0,0,0,0,0,12082,0
2022,2022-04,22MBAEX301400190,1,1,Settled,05:33.0,EX3,EX312,236.0,63250.0,KES,63250.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-05,22NBOIM404652216,1,1,Settled,39:29.0,IM4,IM400,70.0,48257.96,USD,48981.83,48,48191000,N; PACKAGING BOXES; 1; 13; 0; ,AE,United Arab Emirates,KE,Kenya,NBO,CSC,24988,0,12246,9797,0,0,1715,980,0,0,0,250
2022,2022-04,22NMAIM400191015,1,1,Under control,53:47.0,IM4,IM400,28677.0,3738050.66,USD,3738050.66,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,598089,0,934513,598089,0,0,130832,74762,0,0,0,0
2022,2022-04,22MBAEX301489264,1,1,Settled,07:30.0,EX3,EX312,235.0,63024.0,KES,63024.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-05,22NMAIM400211251,1,1,Removed,26:24.0,IM4,IM404,28163.0,2937010.82,USD,2937010.82,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,469922,0,734253,469922,0,0,0,0,0,0,0,0
2022,2022-05,22MBAIM401709107,1,3,Settled,03:59.0,IM4,IM400,2500.0,4508174.85,USD,4995413.8,48,48191000,1; Data Cable Packaging; 24000; 96; 1; ,CN,China,KE,Kenya,MBA,FOC,237651,174846,117649,94119,0,0,16471,9412,0,0,146,0
2022,2022-05,22NMAIM400243509,1,1,Settled,11:44.0,IM4,IM400,29209.0,3824718.93,USD,3824718.93,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,611956,0,956180,611956,0,0,133866,76495,0,0,0,0
2022,2022-05,22NBOIMC04968724,3,1,Settled,38:29.0,IMC,IM960,7.0,4648.94,USD,4718.67,48,48191000,CELLULOSE POUCH; CELLULOSE POUCH; 1; 1; ,LT,Lithuania,KE,Kenya,NBO,SIG,2635,0,1180,944,0,0,166,95,0,0,0,250
2022,2022-05,22EMKIM400734102,1,1,Removed,40:42.0,IM4,IM490,2359.04,498874.79,USD,532115.61,48,48191000,H; PRINTED AND LAMINATED/VARNISHED CARTON MADE OUT OF PAPERBOARD(1995000; 1; 1552; 0; 4281.97;,IN,India,KE,Kenya,EMK,ICD,29789,0,133029,85139,0,0,18625,10643,0,0,670,0
2022,2022-05,22NMAIM400264425,1,1,Settled,34:34.0,IM4,IM400,28735.0,3431993.64,USD,3431993.64,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,549119,0,857999,549119,0,0,120120,68640,0,0,0,0
2022,2022-05,22SCDIM400019454,1,4,Removed,46:35.0,IM4,IM491,9844.0,4952498.21,USD,5805946.89,48,48041100,KRAFT LINER 110K/117; 1; 9596.69; ,AT,Austria,KE,Kenya,SCD,SCD,249412,87092,328172,210030,0,0,19691,19691,0,0,574,0
2022,2022-05,22NMAIM400276349,1,1,Settled,56:28.0,IM4,IM400,28000.0,146797.44,USD,146797.44,25,25231000,CEMENT CLINKER; RO; 1; 1;,TZ,Tanzania,KE,Kenya,NMA,NMA,23488,0,14680,23488,0,0,5138,2936,0,0,0,0
2022,2022-06,22EMKIM400876543,1,1,Pending Removal,14:56.0,IM4,IM400,46926.0,6214361.98,EUR,6802493.43,48,48043900,AXELLO GLAZE X (BLEACHED MG KRAFT PAPER )IN REELS SUBS 80 GSM; 1;,SE,Sweden,KE,Kenya,EMK,ICD,2091209,0,680250,1197239,0,0,102038,102038,0,0,12400,0
2022,2022-06,22NMAIM400354943,1,1,Settled,43:34.0,IM4,IM400,2614.0,345828.1,USD,345828.1,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,55333,0,86458,55333,0,0,12104,6917,0,0,0,0
2022,2022-01,21MBAIM704221934,1,1,Settled,29:25.0,IM7,IM700,52053.0,12826450.61,USD,13702089.81,48,48194000,330000CARBON FOOT PRINT PAPER SACKS - VALVE TYPE - 2PLIES 80GSM/1INNER PLY 97GSM; 50; 6600; 0;,LK,Sri Lanka,KE,Kenya,MBA,MSA,10397,10397,3425523,2740419,0,0,0,0,0,0,10397,0
2022,2022-01,22EMKIM400072032,1,1,Removed,10:05.0,IM4,IM492,25345.0,2488775.31,USD,2502469.31,48,48042100,SACK KRAFT PAPER SPECIFICATIONS: GRAMMAGE: 70GSM:760MM;OUTER DIAMETER: 1000MM; 0; 790589;,RU,Russian Federation,KE,Kenya,EMK,ICD,480633,0,625618,400396,0,0,37538,37538,0,0,5161,0
2022,2022-01,22MBAIM400062045,1,1,Settled,34:32.0,IM4,IM400,2048930.0,150815144.2,USD,177662116.2,72,72071100,"NON ALLOY STEEL BILLETS, GRADE :SAE 1008 130MMX130MMX11500MM; 5000000; 0;",RU,Russian Federation,KE,Kenya,MBA,MSA,33872087,0,0,28425939,0,0,2664932,2664932,0,0,116284,0
2022,2022-02,22MBAIM400437728,1,4,Settled,13:40.0,IM4,IM400,2633.0,4078273.57,USD,4550025.31,48,48191000,1; PACKING BOX; I; CT; 163; 24; OK; 1; 1; 1; PACKING BOX; 100; 163; 0; ,CN,China,KE,Kenya,MBA,MTS,350281,5570,173406,138725,0,0,24277,13873,0,0,0,0
2022,2022-01,22EMKIM400023769,2,2,Settled,07:04.0,IM4,IM400,1399.0,2472403.12,USD,2644093.59,48,48115990,ORCHID VALLEY DELIGHT ORANGE 1000ML SQ; 1; ,CN,China,KE,Kenya,EMK,ICD,122120,465511,36894,64934,0,0,12913,7379,0,0,0,0
2022,2022-01,22EMKIM400091206,1,1,Removed,36:08.0,IM4,IM491,92967.0,9962950.56,USD,11427996.68,48,48043100,ROYAL BROWN KRAFTLINER SUBSTANCE:125GSM/135GSM/170GSM; 0; 3500000; ,SE,Sweden,KE,Kenya,EMK,ICD,2189781,0,2857000,1828480,0,0,171420,171420,0,0,18461,0
2022,2022-01,22MBAIM400190788,1,1,Pending Removal,47:00.0,IM4,IM400,1375915.0,101191763.3,USD,113250521.3,72,72071100,"PRIME NON ALLOY STEEL BILLETS,GRADE:3 SP/PS,SIZE:100MMX100MMX12.0M; 1375915; 0; ",ZA,South Africa,KE,Kenya,MBA,PO2,21595560,0,0,18120084,0,0,1698758,1698758,0,0,77960,0
2022,2022-02,22EMKIM400240210,1,5,Settled,56:46.0,IM4,IM400,216.0,51040326.56,EUR,59816428.02,72,72071100,SEMI FINISHED DELTABEAM PG CORBEL 2WAY UP; 216; 0; ,AE,United Arab Emirates,KE,Kenya,EMK,ICD,105648,0,0,78621,0,0,17199,9828,0,0,0,0
2022,2022-02,22EMKIM400266940,1,6,Settled,45:38.0,IM4,IM400,7600.0,1424651.93,USD,1902304.62,48,48115990,Photo Paper; 1; ,CN,China,KE,Kenya,EMK,ICD,136666,38050,41289,72668,0,0,14451,8258,0,0,0,0
2022,2022-02,22NBOIM401290901,1,2,Settled,55:15.0,IM4,IM400,30.0,23877.61,USD,24235.77,48,48191000,N; BX25ZA EMPTY PACKING; 12; 12; 0; ,ZA,South Africa,KE,Kenya,NBO,ACH,3500,250,1732,1386,0,0,243,139,0,0,0,0
2022,2022-02,22MBAEX100476394,1,1,Removed,18:16.0,EX1,EX112,582.0,1276211.0,KES,1276211.0,48,48194000,HAND PAINTED PAPER BAGS; 100; 20; HAND PAINTED PAPER BAGS; GOOD; 20; 100; NATURE; 3; ,KE,Kenya,CA,Canada,MBA,MEX,410,410,0,0,0,0,0,0,0,0,410,0
2022,2022-03,22EMKIM400379656,1,1,Settled,47:52.0,IM4,IM400,143438.0,16521327.13,EUR,18501874.0,48,48043900,BLEACHED KRAFT PAPER ZELLSTOFF POLS AG/STARKRAFT; 38.0 G/M2 R W 104.50/107.00 CM DIA 100CM CORE 7.60CM; 1; ,AT,Austria,KE,Kenya,EMK,ICD,5690263,0,1850188,3256330,0,0,277529,277529,0,0,28687,0
2022,2022-03,22MBAEX301083436,1,1,Settled,34:20.0,EX3,EX312,235.0,61596.0,KES,61596.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-04,22NMAIM400135226,1,1,Removed,45:58.0,IM4,IM404,28589.0,2960279.03,USD,2960279.03,48,48041100,Kraft liner; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,473645,0,740070,473645,0,0,0,0,0,0,0,0
2022,2022-04,22EMKIM400566537,1,2,Settled,24:42.0,IM4,IM400,10990.0,3164360.25,USD,3752349.02,72,72172000,ELECTRO GALVANISED STEEL WIRE 3.50MM; 10990; 1; ,CN,China,KE,Kenya,EMK,ICD,771651,750470,382005,305604,0,0,53481,30561,0,0,0,0
2022,2022-04,22MBAIM701407767,1,1,Settled,29:47.0,IM7,IM751,11139.0,2270161.6,GBP,2598748.42,48,48191000,N/A; PRINTED EMPTY TEA CARTONS; 705; 176000; 1; ,LK,Sri Lanka,KE,Kenya,MBA,MSA,2395,2395,649688,519750,0,0,0,0,0,0,2395,0
2022,2022-04,22NMAIM400200945,1,1,Settled,22:26.0,IM4,IM400,27627.0,3601182.15,USD,3601182.15,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,576190,0,900296,576190,0,0,126042,72024,0,0,0,0
2022,2022-04,22EMKIM400584532,1,1,Pending Removal,31:33.0,IM4,IM400,66984.0,9167646.32,EUR,10007896.46,48,48043900,AXELLO TOUGH WHITE BLEACHED KRAFT SUBS 120 GSM; 1;,SE,Sweden,KE,Kenya,EMK,ICD,3075962,0,1000790,1761390,0,0,150119,150119,0,0,13544,0
2022,2022-04,22NMAIM400177390,1,1,Settled,47:04.0,IM4,IM400,28663.0,3394959.48,USD,3394959.48,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,543194,0,848740,543194,0,0,118824,67900,0,0,0,0
2022,2022-04,22MBAIM401507226,1,1,Settled,14:46.0,IM4,IM400,1992460.0,159060072.1,USD,175360586.7,72,72071100,"NON ALLOY STEEL BILLETS,SIZE:90 X 90 X 12000MM; 1992460; 0;",IN,India,KE,Kenya,MBA,MSA,33433773,0,0,28057694,0,0,2630409,2630409,0,0,115261,0
2022,2022-04,22NMAIM400189734,1,1,Removed,36:45.0,IM4,IM404,29139.0,3034168.01,USD,3034168.01,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,485467,0,758543,485467,0,0,0,0,0,0,0,0
2022,2022-05,22THKIM400028636,1,1,Settled,59:35.0,IM4,IM410,47115.0,5907070.0,KES,5907070.0,48,48043900,BLEACHED WHITE KRAFT PAPER; ,FI,Finland,KE,Kenya,THK,TKA,1807566,0,590707,1039645,0,0,88607,88607,0,0,0,0
2022,2022-05,22EMKIM400675758,1,1,Settled,49:37.0,IM4,IM400,45510.0,6070977.98,EUR,6655749.8,48,48043900,AXELLO TOUGH WHITE BLEACHED KRAFT PAPER SUBS 120 GSM; 1;,SE,Sweden,KE,Kenya,EMK,ICD,2045900,0,665575,1171412,0,0,99837,99837,0,0,11879,0
2022,2022-04,22ATNIM400002233,2,2,Settled,09:01.0,IM4,IM400,2700.0,5955927.26,USD,7352807.69,48,48191000,N; PACKAGING BAGS; 4; 60; 1; ,CN,China,KE,Kenya,ATN,AT2,55051,765169,27252,21802,0,0,3816,2181,0,0,0,0
2022,2022-05,22EMKIM400752504,1,1,Pending Removal,50:09.0,IM4,IM400,44399.0,6047538.44,EUR,6612206.17,48,48043900,AXELLO TOUGH WHITE BLEACHED KRAFT PAPER SUBS 120 GSM; 1;,SE,Sweden,KE,Kenya,EMK,ICD,2032413,0,661221,1163749,0,0,99184,99184,0,0,11668,0
2022,2022-05,22NBOIM405186477,1,2,Settled,59:20.0,IM4,IM400,440.7,576637.29,EUR,810664.27,48,48115990,"Brookside Fiber Fortified Milk TBA 1LS, 14.690 KPK; 1;",SA,Saudi Arabia,KE,Kenya,NBO,TCC,52684,250,17217,30301,0,0,2583,2583,0,0,0,0
2022,2022-05,22NBOIMC05201270,1,1,Settled,39:24.0,IMC,IM960,1.4,2453.31,EUR,2490.1,48,48191000,SAMPLEBOX; SAMPLEBOX; 1; 1; ,DE,Germany,KE,Kenya,NBO,SIG,881,0,312,250,0,0,44,25,0,0,0,250
2022,2022-05,22SCDIM400019570,1,4,Removed,11:35.0,IM4,IM491,10000.0,6289976.67,USD,7287267.83,48,48041100,KRAFT LINER 127K/170; 1; 8403.21; ,US,United States,KE,Kenya,SCD,SCD,215844,13752,284003,181762,0,0,17041,17041,0,0,612,0
2022,2022-06,22MBAIM402068477,1,1,Settled,07:39.0,IM4,IM400,3005470.0,287815650.2,USD,312512679.6,72,72071100,MILD STEEL BILLET GRADE 3SP SIZE 100MMX100MMX12000MM; 3005470; 0; ,IN,India,KE,Kenya,MBA,MSA,59552909,0,0,50002029,0,0,4687691,4687691,0,0,175498,0
2022,2022-06,22EMKIM400783618,1,1,Pending Removal,56:03.0,IM4,IM400,1063.809,9968473.11,EUR,10958171.56,48,48115990,LIQUID PACKAGING MATERIAL-SH FARM FRESH WHOLE MILK TBA 1000ML SLIM; 0;,PK,Pakistan,KE,Kenya,EMK,ICD,120771,0,38075,67012,0,0,5712,5712,0,0,4328,0
2022,2022-06,22MBAIM702282840,1,1,Settled,24:58.0,IM7,IM700,18880.0,5443093.69,USD,6095272.69,48,48194000,"40,000 PCS (1600 BUNDLES) 03 PLY PAPER SACKS SIZE 95X72X18CM; 25; 1600;",LK,Sri Lanka,KE,Kenya,MBA,MSA,5749,5749,1171539,937232,0,0,0,0,0,0,5749,0
2022,2022-06,22MBAEX302200615,1,1,Settled,06:28.0,EX3,EX312,236.0,62305.0,KES,62305.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,21,0
2022,2022-06,22EMKIM400874660,1,1,Settled,51:48.0,IM4,IM400,22442.0,5550183.38,EUR,5954153.49,48,48115990,MG PE COATED PAPER 40+20GSM-1060MM; 1;,IT,Italy,KE,Kenya,EMK,ICD,1826640,89313,595416,1047932,0,0,89313,89313,0,0,4666,0
2022,2022-01,22EMKIM400027328,3,2,Settled,10:23.0,IM4,IM400,4462.0,5988036.29,USD,6366573.12,48,48115990,ORCHID VALLEY DELIGHT TROPICAL 1000ML SQ; 1; ,CN,China,KE,Kenya,EMK,ICD,388709,1120874,117435,206685,0,0,41102,23487,0,0,0,0
2022,2022-01,22MBAIM400201317,1,1,Settled,03:33.0,IM4,IM400,2074519.0,153945521.7,USD,171977346.5,72,72071100,PRIME NEWLY PRODUCED NON ALLOY STEEL BILLETS 100MMX100MM; 2074519; 0; ,ZA,South Africa,KE,Kenya,MBA,RGL,32793394,0,0,27516376,0,0,2579661,2579661,0,0,117696,0
2022,2022-03,22NMAIM400074128,1,1,Removed,40:04.0,IM4,IM404,10301.0,1697792.87,USD,1697792.87,48,48191000,NA; 3 PLY PRINTED CORRUGATED BOXES; 25; 2146; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,234889,0,367014,234889,0,0,0,0,0,0,0,0
2022,2022-04,22EMKIM700590934,1,1,Settled,42:40.0,IM7,IM751,6604.0,873522.36,USD,1048226.84,48,48191000,N; CORRUGATED CARTON 3PLY; 6081; 618; 1;,LK,Sri Lanka,KE,Kenya,EMK,ICD,1338,1338,262057,209646,0,0,0,0,0,0,1338,0
2022,2022-04,22NBOIM404039428,1,1,Removed,38:33.0,IM4,IM400,30.0,346847.1,ZAR,352049.81,48,48191000,BOXES; BOXES; 1068; 10; 0; ,ZA,South Africa,KE,Kenya,NBO,DHL,100092,0,49426,39541,0,0,6920,3955,0,0,0,250
2022,2022-05,22NMAIM400227700,1,1,Removed,22:18.0,IM4,IM404,11467.0,1662811.44,USD,1662811.44,48,48191000,NA; 3 PLY PRINTED CORRUGATED BOXES; 25; 2389; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,266050,0,415703,266050,0,0,0,0,0,0,0,0
2022,2022-04,22NMAIM400191106,1,1,Settled,51:24.0,IM4,IM400,29197.0,3805832.96,USD,3805832.96,48,48042100,SACK KRAFT PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,608934,0,951459,608934,0,0,133205,76117,0,0,0,0
2022,2022-05,22MBAEX301934544,1,1,Settled,27:01.0,EX3,EX312,236.0,63365.0,KES,63365.0,48,48194000,PAPER SACKS; 1; 10; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,21,21,0,0,0,0,0,0,0,0,51,0
2022,2022-05,22NMAIM400259546,1,1,Settled,32:53.0,IM4,IM400,28000.0,146797.44,USD,146797.44,25,25231000,CEMENT CLINKER; RO; 1; 1;,TZ,Tanzania,KE,Kenya,NMA,NMA,23488,0,14680,23488,0,0,5138,2936,0,0,0,0
2022,2022-05,22NMAIM400258327,1,1,Removed,22:59.0,IM4,IM404,29196.0,3061355.74,USD,3061355.74,48,48041100,KRAFT LINER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,489817,0,765339,489817,0,0,0,0,0,0,0,0
2022,2022-05,22NMAIM400277533,1,1,Settled,21:08.0,IM4,IM400,28251.0,3382278.44,USD,3382278.44,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,541165,0,845570,541165,0,0,118380,67646,0,0,0,0
2022,2022-05,22NMAIM400283037,1,1,Settled,34:32.0,IM4,IM400,28749.0,3441899.67,USD,3441899.67,48,48041100,KRAFT LINER PAPER AND PAPER BOARD; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,550704,0,860475,550704,0,0,120467,68838,0,0,0,0
2022,2022-06,22EMKIM400770296,1,1,Removed,17:23.0,IM4,IM491,22433.0,1265423.54,USD,1549355.14,48,48041100,KRAFTLINER OF USA ORIGIN SUB -150GSM; 1; 10835.17; ,US,United States,KE,Kenya,EMK,ICD,298964,0,387339,247897,0,0,23241,23241,0,0,5895,0
2022,2022-06,22MBAIM702323448,1,1,Settled,16:04.0,IM7,IM700,18345.0,6704914.41,USD,7145987.51,48,48194000,3 PLY PAPER SACK WITH ALUFOIL SIZE 112 X 72 X18 CM; 1; 35000; 1;,LK,Sri Lanka,KE,Kenya,MBA,MIT,5620,5620,1276015,1020812,0,0,0,0,0,0,6695,0
2022,2022-06,22EMKIM400834877,1,1,Settled,54:22.0,IM4,IM400,22800.0,2878945.73,EUR,3261230.5,48,48043900,AXELLO SWAN WHITE BLEACHED KRAFT PAPER SUBS 72/75/80/85/90GSM AS PER INVOICE; 1;,FI,Finland,KE,Kenya,EMK,ICD,1002682,0,326124,573977,0,0,48919,48919,0,0,6099,0
2022,2022-06,22MBAIM402160051,2,1,Settled,28:52.0,IM4,IM400,47038.0,6185251.7,EUR,6787633.78,48,48043900,80; AXELLO KRAFT(WHITE KRAFT PAPER); 80; 1; ,FI,Finland,KE,Kenya,MBA,CCF,2086644,0,678764,1194624,0,0,101815,101815,0,0,12377,0
2022,2022-06,22MBAIM402318554,1,3,Settled,37:28.0,IM4,IM400,2475.98,1952853.91,USD,2536012.27,72,72131000,STEEL REINFORCEMENT DALIAN JIAYUAN; 2475.98; 1; ,CN,China,KE,Kenya,MBA,MTC,110293,88762,58011,41282,0,0,7000,4000,0,0,0,0
2022,2022-06,22EMKIM400835748,1,2,Settled,02:32.0,IM4,IM400,44950.0,9766282.94,EUR,10923304.62,48,48043900,KRAFT PAPER; 1;,FI,Finland,KE,Kenya,EMK,ICD,2179072,1922503,712115,1253321,0,0,106818,106818,0,0,2633,0
2022,2022-01,22EMKIM400037269,1,3,Settled,51:46.0,IM4,IM400,139.0,10941440.93,EUR,11772225.03,72,72071100,18240115 SEMI FINISHED TJX-115 TERAJOINT X-JUNCTION (5); 139; 1; ,AE,United Arab Emirates,KE,Kenya,EMK,ICD,8891,235448,0,6616,0,0,1448,827,0,0,0,0
2022,2022-01,22EMKIM400037269,1,5,Settled,51:46.0,IM4,IM400,83.73,10941440.93,EUR,11772225.03,72,72071100,12311000-SEMI FINISHED PPL20-4 360X360 INSTALLATIOM PLATE(20); 83.73; 1; ,AE,United Arab Emirates,KE,Kenya,EMK,ICD,15018,1883560,0,11176,0,0,2445,1397,0,0,0,0
2022,2022-02,22NMAIM400018114,1,1,Settled,37:46.0,IM4,IM400,27854.0,3214586.95,USD,3214586.95,48,48041100,KRAFT LINER PAPER; 0;,TZ,Tanzania,KE,Kenya,NMA,NMA,514334,0,803647,514334,0,0,112511,64292,0,0,0,0
2022,2022-02,22EMKIM400219766,1,1,Settled,44:26.0,IM4,IM400,3357.0,327045.94,USD,346127.0,48,48041100,NATURAL KRAFT LINER PAPER 135 GSM WIDTH 1690/1740/1820; 1; ,RU,Russian Federation,KE,Kenya,EMK,ICD,166810,0,86532,69226,0,0,5192,5192,0,0,668,0
2022,2022-03,22EMKIM400331527,1,1,Removed,58:42.0,IM4,IM491,2130.0,200186.97,USD,220135.71,48,48041100,TOP KRAFTLINER 125T/160; 1; 1757.25;,ES,Spain,KE,Kenya,EMK,ICD,42253,0,55034,35222,0,0,3303,3303,0,0,425,0
2022,2022-03,22EMKIM400322575,1,2,Settled,16:40.0,IM4,IM400,4800.0,1462740.45,USD,1838680.23,48,48115990,"5 MTR 15"" BROWN PAPER ROLL -SCHOOL USE PURPOSE; 0; ",IN,India,KE,Kenya,EMK,ICD,260092,327740,78578,138296,0,0,27502,15716,0,0,0,0
2022,2022-03,22MBAEX301085237,1,1,Settled,53:03.0,EX3,EX312,258.0,67914.0,KES,67914.0,48,48194000,PAPER SACKS; 1; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2022,2022-04,22EMKIM400488213,1,4,Settled,58:09.0,IM4,IM400,107.7,1135125.11,USD,1210155.27,48,48194000,STAND UP BAG (BLACK KRAFT PAPER MATERIAL); 3340; 12; 0; ,CN,China,KE,Kenya,EMK,ICD,36610,405,18123,14499,0,0,2538,1450,0,0,0,0
2022,2022-03,22EMKIM700421610,1,1,Settled,21:37.0,IM7,IM700,43938.0,5757044.5,USD,6747902.07,48,48042100,"UNBLEACHED SEMI EXTENSIBE SACK KRAFT-SKS SUBS 90GSM,RW 1470MM,DIA 1200MM,CORE 76; 0;",SE,Sweden,KE,Kenya,EMK,ICD,8788,8788,1686976,1349581,0,0,0,0,0,0,8788,0
2022,2022-03,22MBAEX301085055,1,1,Settled,42:13.0,EX3,EX312,258.0,67914.0,KES,67914.0,48,48194000,PAPER SACKS; 1; 11; ,LK,Sri Lanka,EG,Egypt,MBA,MEX,23,23,0,0,0,0,0,0,0,0,23,0
2022,2022-03,22EMKIM400421523,1,1,Settled,05:26.0,IM4,IM400,6940.0,3898431.66,USD,4709139.68,48,48115990,100% WOOD PULP PAPER SINGLE PE COATED WIDTH: 974MM 7OZ PAPER; 1; ,CN,China,KE,Kenya,EMK,ICD,436374,0,130282,229297,0,0,45599,26057,0,0,5139,0
2022,2022-04,22EMKIM400463647,1,1,Pending Removal,23:12.0,IM4,IM490,8312.01,1907942.88,USD,2227413.29,48,48191000,1X40 CNER PART printed Paper Cartons -320 GSM WBB+ LAMINATIONS-; printed Paper Cartons -320 GSM WBB+ LAMINATIONS; H; SANJAYS; PK; 1; 0; 459; H; 1; 1; 29.614; printed Paper Cartons -320 GSM WBB+ LAMINATIONS; 1; 1; 0; 16621.84;,IN,India,KE,Kenya,EMK,ICD,124271,0,556854,356387,0,0,77960,44549,0,0,1762,0
2022,2022-04,22MBAEX301359590,1,1,Settled,16:39.0,EX3,EX312,185.0,49524.89,KES,49524.89,48,48194000,PAPER SACKS; 1; 8; ,LK,Sri Lanka,KZ,Kazakstan,MBA,MEX,17,17,0,0,0,0,0,0,0,0,17,0
